comp_id,exit,sales_log,employees_log,profit_margin,age,liquidity,foreign,female_ceo,industry,urban
62041337856,0,8.931018309143608,-1.791759439425733,-0.2522037164822298,0,18.89622652597451,0,0,56,1
62052184064,0,14.473918702635824,1.7836246101193352,0.0015760319368755184,5,0.7471862697388272,1,0,55,0
62058684416,0,10.057003069752817,-2.4849066199856784,-0.4828462508965305,9,0.6520924818021521,0,0,26,1
62075318272,0,13.958532831851759,0.5024573821095439,8.346334658080992e-4,13,0.7046554204331525,1,0,55,1
62089318400,0,11.053532035449965,-1.0379876107531871,-0.17355613717108886,5,0.7633135910036849,0,0,56,0
62108884992,0,11.763770633860611,-0.5039052466920616,-0.16655138399391783,1,0.26091391310423634,0,0,56,0
62117076992,0,10.341503480614021,-1.791759439425733,-0.16849904655264455,12,0.042643693844991185,0,0,30,0
62131245056,0,9.974946560295212,-2.4849066199856784,0.2344827517232093,20,14.052979710362566,0,1,33,0
62138384384,0,13.280961260888763,-0.5389965347924845,0.014462523358833605,22,1.5305493285179321,0,0,27,1
62154686464,0,10.722696168466449,-2.1365999204582296,-0.0864419216370031,15,9.964072139917407,0,0,56,1
62163484672,0,11.761115651567234,-0.30637421446086105,0.03091949393284951,19,NA,0,1,56,0
62204448768,0,11.102559500070358,-0.45895374065946426,-0.5969182540659227,2,0.8904665300840989,0,0,56,0
62220922880,0,9.97941923738857,-1.9924301348878841,0.05698592672836329,3,1.0405218229642763,0,0,56,0
62226538496,0,12.032931042479582,-1.6025174367042059,0.03386546360685987,21,2.148542020550468,0,0,30,1
62281314304,0,12.327929662908666,-0.08701135531521371,0.003311583958731664,16,0.6799658419779692,0,0,56,1
62322225152,0,10.780035947735104,-2.3178525353225123,0.04046554700350549,11,1.1527307562221594,0,0,56,0
62325911552,0,9.564122238514996,-2.197224569885639,0.3801352171909676,8,0.10518246239946752,0,1,56,0
62335619072,0,10.344129124100855,-2.3307559529308435,0.1406436302720704,13,0.8493230896011013,1,0,55,0
62357946368,0,9.917646122597729,-2.4849066199856784,-0.04400219008445491,3,1.8697151593121781,0,1,33,0
62373638144,0,13.69035874411276,1.1430640857923602,0.009268043210429212,17,1.1284532411176704,1,0,56,0
62382473216,0,10.856288747623104,-1.5293951955906187,-0.044565062854164325,2,0.662841018512593,0,0,56,1
62387965952,0,11.14277384488008,-0.7213180711505606,-0.1536440254527713,13,0.1543450049741988,0,0,56,1
62395006976,0,9.858800064385907,-2.4849066199856784,-0.4167312315559888,5,0.13978742734782956,0,0,56,0
62439514112,0,15.82831357504196,0.3901976506492884,0.044445337428858256,19,0.8482708772149807,1,0,28,0
62455980032,1,10.918584052067775,-1.5040773893256936,-0.13528384873027008,4,0.8386957563549577,0,0,56,0
62471557120,0,10.072292222419893,-1.3862943611198906,-1,16,0.0354014336918475,1,0,55,0
62475321344,0,12.80784542219869,0.0870114067919515,0.003723280141106355,23,0.7943016411054769,0,0,28,0
62483025920,0,9.489934256639398,-1.8787708570548929,-0.5460655297345974,17,1.135419611927744,0,0,33,1
62504218624,0,9.015496320948133,-2.4849066199856784,-0.30243023701632615,1,2.7647059928339655,0,0,33,1
62523072512,0,12.632380791317273,-2.4849066199856784,0.00234565793561451,4,0.9651512817960621,0,0,26,0
62561570816,0,10.353737169026633,-2.3307559529308435,-0.06008735644341099,2,0.892889704394259,0,0,27,1
62603776000,0,12.297689151316357,-1.208613206060911,0.01216606708689972,5,1.6947343904158538,0,0,28,0
62608150528,0,11.215068364547772,-0.17402273821604783,-0.7673734046174738,11,0.16232854362432164,0,0,56,1
62614790144,0,11.332734948396244,-2.4849066199856784,0.16671102516113592,3,5.710144879706654,0,0,33,1
62673145856,0,8.407708950503785,-2.4849066199856784,0.06611570276073171,21,0.8909573962193066,0,0,55,0
62678532096,0,7.821078624234962,-2.4849066199856784,-1,17,2.8152492419192257,0,1,26,1
62751186944,1,10.334066741822998,-2.4849066199856784,0.040091501537366396,7,0.5879180395725415,0,1,56,0
62758957056,0,9.531618378118162,-2.4048638779248486,0.026591458181979916,1,0.8445611973766441,0,0,56,0
62764593152,0,9.57085980116771,-1.791759439425733,-0.10872933653907114,21,6.287726395937344e-4,0,0,56,0
62827622400,0,9.483472699194834,-2.4849066199856784,-0.047068767562177476,17,8.548387544772888,0,0,56,0
62838603776,0,11.976216773158729,1.7097858670990491,0.008016592857874594,10,0.36854213868452074,0,0,27,0
62860513280,0,11.786085927691692,-1.5358261027817763,0,9,2.994565161645337,0,0,33,0
62929031168,0,10.30276067826516,-2.4849066199856784,0.007826086880866494,14,8.983538953993056,0,0,32,1
62938435584,0,9.339091853144383,-2.0253742953128677,-0.18593290817281488,2,0.03980370535171944,0,0,56,0
62948777984,0,12.257592785280119,-0.6931471805599453,0.30729046436375085,14,5.408408746395721,0,0,33,0
62965866496,0,6.47981733929726,-1.791759439425733,-0.2613636395556867,3,1.938144478771058,1,0,56,0
62997159936,0,11.640992865343222,-1.1196656775749994,-0.040731205278709486,2,0.19255298334891172,0,0,56,0
63010856960,0,11.749460449451043,0.034132993568460904,0.018739949172111182,13,2.841150113274531,0,0,56,1
63015235584,0,12.758093504153578,-1.0986123482727563,0,9,1.7240068978809822,0,0,28,1
63029612544,0,9.898847212950555,-0.8472978504530962,0.39181393782720453,14,0.46575468060828534,0,0,56,1
63042158592,0,10.43716125341654,-1.925290793732986,0.1449826230839118,3,2.402298743890197,0,1,55,0
63067705344,0,13.235262059558941,0.639658516568834,-0.049975188831180545,4,0.3738986393238373,0,0,56,0
63074074624,1,11.669232590318035,-0.5271620206462887,-0.0615496687363282,2,0.19474057555801175,0,0,56,0
63117987840,0,10.364889473598899,-1.8971199451494523,-0.3315433134154256,0,0.5104464080264685,0,1,56,0
63163088896,0,11.323601668366628,-2.1365999204582296,-0.18238374717257555,1,0.11110049067828238,0,0,55,1
63171792896,0,10.12692738807883,-2.4849066199856784,0.03909952455104515,13,11.711864186642813,0,0,28,1
63212843008,0,8.413477372849576,-1.7117167798944095,-1,15,0.3031448109446324,0,1,56,0
63218216960,0,9.957379357517262,-2.4849066199856784,0.0347429350837925,20,10.693181919263411,0,0,31,0
63249313792,1,9.557600746984443,-1.925290793732986,-0.3533106588857355,15,0.07615366933365461,0,1,55,0
63273144320,0,11.676397631399533,-0.6343066226353586,0.019625727326374617,23,8.83482150439271,0,0,56,1
63278686208,0,10.73187764851076,-1.8787708570548929,-0.012859916152175263,5,0.25616291338833685,0,0,56,0
63305625600,0,11.308131087835578,-0.40546507830584244,0.7046363581450157,1,2.624013971398659,0,0,68,0
63310123008,0,11.319745196432581,-0.7801586008984086,-0.34510490342243405,6,0.012974513444484147,0,0,56,0
63324536832,0,10.843711767471316,-1.1939224386701126,-1,3,0.11529211998938561,0,0,56,1
63350263808,0,12.779873068457553,-2.4849066199856784,0.02597809198943662,1,0.4656483239760643,0,0,27,0
63373193216,0,11.605200646094593,-1.4733057164351044,-0.13853429376750512,21,3.3964472511287744,1,0,25,0
63405740032,0,12.071906140550205,-0.7651207157698977,0.01971622200264829,7,2.6033726700943713,0,1,56,0
63413149696,0,9.899219178631594,-2.4849066199856784,-0.687930085025232,1,8.045052316588419e-4,0,0,56,0
63436193792,0,5.9727724083377955,-1.3862943611198906,-1,12,0.03662659863463129,0,0,56,1
63447633920,0,11.485287740495338,-2.4849066199856784,0.0415397516488729,3,0.86721101443646,0,0,46,0
63473811456,0,10.434769197626686,-1.1196656775749994,-0.7168517153712377,14,0.03630769302849944,0,1,56,0
63487848448,0,8.692079787942124,-2.4849066199856784,0.029228856422467926,15,2.170731831493302,0,0,26,0
63509356544,0,10.282431203885878,-1.2562411747208215,-0.7448022577907385,1,0.08210771198538369,0,1,56,1
63526952960,0,9.645723807595894,-2.4849066199856784,-0.21231727390705543,4,0.38375794720869316,0,0,56,0
63629144064,0,12.681673957382909,0.39616275109722654,-0.26517812948623065,14,0.6402034167049244,0,0,56,0
63645487104,0,11.76120232443718,-1.925290793732986,0.13658298119688583,18,7.306087648370273,1,0,33,0
63663165440,0,8.802650598751773,-2.4849066199856784,-1,13,0.49263943803065813,0,0,56,0
63730073600,0,9.747699709720886,-1.925290793732986,-0.350789874452015,0,6.607362329759508,0,0,56,0
63742128128,0,9.407368040518865,-2.4849066199856784,-0.0015206813136044268,8,0.023076922467474392,0,1,56,0
63747883008,0,10.640651618512848,-1.3862943611198906,-0.20219740580143541,1,0.3108974425649084,0,0,56,0
63760400384,0,10.613801383127347,-1.2809337977783497,-0.8807681910789971,13,4.286677567771561,0,0,56,0
63773134848,0,11.937999554175377,-0.9267620819348368,0.05830225986363373,16,3.415268260133975,0,0,56,0
63776862208,0,14.004896581713592,0.7602864586268121,0.2035047831214104,10,3.113435567138217,0,0,27,1
63785091072,1,7.606442626429265,-2.4849066199856784,-0.6685083030541629,1,1.0476848853241456,0,1,56,0
63789645824,0,10.838127420237571,-1.925290793732986,-0.027418181274625517,4,0.5476694786545193,0,0,56,1
63848599552,0,12.490903430359568,0.10536056334154098,1.253569147691522e-4,1,1.0991225476136837,0,0,56,1
63855595520,0,10.486943891554322,-1.8343190732808259,0.04577391861840518,2,25.05714440756046,0,0,56,0
63910916096,0,11.868292178548666,-0.600365459180806,0.002050829335326491,3,0.07749504391604875,0,0,56,0
63921512448,0,9.56282133815979,-2.4849066199856784,-0.6985160236441115,5,1.1790830640686132,0,0,56,1
63931809792,0,14.777652377245259,-0.7651207157698977,0.09208966003561882,6,1.6099406623596348,0,0,33,0
63972040704,0,10.159994250195211,-2.261763050790076,0.0030090270803555803,2,2.086876104255419,0,0,56,0
63981989888,0,11.979659888995704,-0.4480247121609352,0.009312803131715645,2,0.8967234260396257,0,0,56,0
63992373248,0,10.806355237684562,-2.4849066199856784,-0.20990991764964942,18,0.9752112296221745,0,1,56,0
64003444736,0,9.769321025220549,-2.4849066199856784,0.01884794653659003,21,0.5417406487522011,0,0,56,0
64010522624,0,12.888533318856853,-1.121601845705136,0.0011043312304499049,16,1.923292096957931,0,0,56,0
64030433280,0,10.131508098206488,-2.4849066199856784,0.07887365192265501,14,9.244541635869565,0,0,26,0
64036528128,0,10.244973635737288,-2.4849066199856784,0.017767833960146886,4,0.11368560329227002,0,0,55,0
64044216320,0,16.78774521213901,3.107012788605524,0.04102042414931648,18,2.7059647984395254,0,0,28,0
64048394240,1,9.549190707806105,-2.261763050790076,-0.4330958175543678,5,0.0017610062565851636,0,1,56,0
64056303616,0,9.067239565895605,-2.4849066199856784,0.05555555281679865,21,6.085889702045712,0,0,28,1
64077078528,0,15.989188521358312,2.736799614388196,0.03380732544107563,13,1.803559915910708,1,0,26,0
64123027456,1,9.617778857215106,-2.4849066199856784,0.0298176446350344,1,14.454545221880446,0,0,56,0
64154898432,0,11.841642821694387,-0.8754687611957581,-0.23229711999559094,4,0.014369344927063947,0,0,56,0
64172408832,0,13.58913028975385,0.015037863130595392,0,23,1.1322116250360441,0,0,33,1
64191090688,0,14.61588649543206,-0.5154660255009657,0.02019390366818928,15,1.4104856424074932,0,0,28,0
64200208384,0,12.535283087960313,-0.5389965347924845,0.03628103088530067,7,3.1236123550430244,0,0,43,0
64218857472,0,9.553667339615506,-2.4849066199856784,0.03179190945413339,21,22.638782447524093,0,0,71,1
64228462592,0,6.814664826142877,-2.4849066199856784,-1,6,9.105262754656938,0,0,56,0
64270254080,0,10.730015626114849,-1.0185695993344641,-0.39599709292189383,2,0.1381646074800114,0,0,56,0
64274513920,0,10.736477174948453,-1.1196656775749994,-0.1421785699486828,14,0.36596828296272815,0,0,56,0
64286793728,0,10.650965046810418,-0.8754686896701852,-1,3,0.17241096757324847,0,0,56,0
64307154944,0,10.669644201725042,-1.3862943611198906,-0.03503184635677542,18,21.19468937433713,0,0,55,1
64329748480,0,10.166706169488656,-1.3062516167665734,-0.5660404215807733,2,0.3171134083727183,0,0,56,0
64368627712,0,9.052169283887938,-1.2321436131730406,-1,16,0.4334408585640196,0,0,56,1
64372359168,0,12.596549425235622,0.28768210225410284,0.0015289178322156645,4,0.7514082303063537,0,0,56,1
64422158336,0,12.600426880866836,0.5596157879354227,0.01341988617248544,21,0.6642341548776821,0,1,26,1
64427212800,0,9.249561085129464,-2.4849066199856784,-1,2,0.716457156325362,0,0,56,0
64451366912,0,12.213324102549027,-0.5753641449035618,3.49309634761361e-4,13,1.8850267245370034,0,0,56,0
64457330688,0,7.402903079006748,-1.791759439425733,-1,1,0.42231178021013405,0,0,56,0
64480833536,0,8.87977655442274,-2.4849066199856784,0.02989690837245882,16,283.68180685642363,0,1,28,0
64526753792,0,11.566501331993143,-1.0986122588657878,-0.16067541764307147,4,0.02859488296417266,0,0,56,1
64547737600,0,10.734623790300596,-2.4849066199856784,-0.1385707325841519,2,0.27841875979169173,0,1,56,0
64559751168,0,9.501903818157588,-2.4048638779248486,0.0066408407404408,5,1.0071801532876714,0,1,55,0
64578408448,0,9.762307901585345,-2.4849066199856784,-0.8018767545089355,3,1.0585421341808632,0,0,56,0
64583602176,0,8.167898382984653,-2.4849066199856784,-0.7731092500979595,0,0,0,0,56,0
64606760960,0,10.861701921899034,-1.58696506320478,-0.5080977117971716,2,8.082767328149907e-5,1,0,56,0
64647860224,0,15.162287997065368,-1.0577902464641398,0.009813572764902917,10,1.2712483923320195,0,0,28,0
64667635712,0,9.905337695434502,-2.4048638779248486,0.007393715287061665,12,9.151785832521865,0,0,56,0
64672796672,0,9.912887666298868,-2.4849066199856784,0.332049164381204,2,4.4460141479517175,0,0,33,0
64696852480,0,9.686344456082724,-2.4849066199856784,0.4155545296930273,3,1.4655313164893404,0,1,56,0
64709324800,0,14.153035187054794,-1.791759439425733,0.037555693032327656,11,0.9859101167645276,0,0,56,0
64717819904,1,8.947531536045192,-2.4849066199856784,-0.10308285425320782,2,0.01259049378055579,0,1,56,0
64767922176,0,9.772703721191517,-2.4048638779248486,0.027226677087771458,12,3.5140847440514253,0,0,55,1
64774918144,0,11.259561281124991,-0.7503056224491389,0.06518108774183029,10,0.10535840619285536,0,1,56,0
64784797696,0,12.284969384332134,-1.3062516167665734,0.012424486455099836,9,0.7192556544087798,0,0,56,0
64802775040,0,10.104158283509642,-2.4849066199856784,0.6828787310767496,22,10.433962554551394,0,0,55,1
64814354432,0,11.6188524529648,-1.6964492677493141,0.08904954160778694,5,0.9862105940381729,0,0,56,0
64826961920,0,9.892501547862615,-2.4849066199856784,-0.017599700336755522,11,0.7205882273743313,0,0,56,0
64846479360,0,11.287046731139908,-1.4733057164351044,-0.0944710062543882,15,1.6556122503888353,0,0,46,1
64860839936,0,12.036996325765845,-0.03533935272337635,-0.13013157503976588,3,0.8101640035736672,0,1,55,0
64871403520,0,10.630409737051387,-1.3062516167665734,-0.13185928065044505,2,0.5099161036739286,0,0,56,0
64884805632,0,11.238683501593464,-1.3862943611198906,8.282986043575131e-4,6,5.352142478697544,0,1,56,0
64895295488,0,9.71648839310918,-2.4849066199856784,0.05313686310054818,12,16.305555419921873,0,0,55,0
64903471104,0,10.945725403063253,-1.3588953740442855,0.014955590565437053,15,0.9301587611607143,0,0,56,0
64920051712,0,7.787842950941611,-2.4849066199856784,-1,14,68.12500235766176,0,0,33,0
64926605312,0,11.030879238858502,-1.1196656775749994,0.02399088299098319,16,5.408000050624999,0,0,56,0
64932818944,0,12.366047603593634,-1.925290793732986,0.16132749151945902,2,2.8549524197007208,0,0,28,0
64951717888,0,9.561258061796037,-1.3862943611198906,0.09726205470307764,9,55.14285689062002,0,0,56,0
64983400448,0,11.836939504338154,-0.5271620206462887,0.016473802407643654,20,0.9557771461135407,0,0,26,0
65003835392,0,12.312915429273174,-1.1451323213329012,0.01273111471595911,4,1.0176887120264584,0,0,56,0
65024634880,0,11.77745259308784,-0.5827991162741074,-0.36016035352301196,1,0.16955958701123225,0,0,56,0
65029083136,0,9.374284208662921,-2.4849066199856784,-0.06255894487981295,4,1.336363662240525,0,0,56,1
65045766144,0,13.739736824199708,-0.25131441125100773,-0.0793217675611153,3,1.0013326807186675,0,0,29,0
65070788608,0,10.217080982982823,-1.791759439425733,-0.13601299353905758,23,2.9604696457995026,0,1,33,1
65107849216,0,10.63941038049317,-1.6376087723708983,-0.18541518635837706,1,0.3837064877166835,0,1,56,0
65121853440,0,10.807480791751733,-1.791759439425733,0.08241469508261758,7,1.075545922770296,0,0,56,0
65135026176,0,11.867928621626014,-1.0986122588657878,-0.0662217265026839,10,0.34875367811329117,0,0,27,0
65140969472,0,9.748348721888203,-2.4849066199856784,0.016435985968025906,18,0.08041237221292032,0,0,56,0
65181343744,0,9.893250172675835,-2.4849066199856784,0.0591206713416256,23,0.06412089282731738,0,0,55,0
65208324096,0,7.670635746957663,-2.4849066199856784,0.07426598089585598,21,0.6271776901449081,0,1,26,0
65213689856,0,10.65813039089168,-1.0986122588657878,-0.41218984632968275,8,1.2741610122678086,0,1,55,1
65221705728,0,8.742408657332223,-2.4849066199856784,-0.2460082790786734,11,0.24324324123697444,0,1,56,0
65244172288,0,11.79321925647987,-0.8754687611957581,-0.07110675567813496,22,0.711908871003828,0,1,73,1
65286258688,0,11.608336633993153,-0.8109302087657482,0.08830757646493373,12,7.695268897735277,0,1,56,0
65300525056,0,12.948847362779588,0.1776811550589797,0.011727388538500375,8,1.4309648069904874,0,0,56,0
65310113792,0,12.518162762647691,-2.0253742953128677,0.07138887869162773,12,3.7365292647914625,0,0,28,0
65336991744,0,13.095327106528638,1.0340737675305385,-0.1658003501524894,2,0.531339506893952,0,0,56,1
65347457024,0,13.577413175232731,-0.12562624315439613,0.014370705546345505,15,1.413688770168804,1,0,27,0
65374556160,0,8.937850963183179,-1.3862943611198906,-0.4941634064097272,0,0.745392491344723,0,0,56,0
65378869248,0,9.362584464214516,-2.4849066199856784,0.37054708811563586,13,5.633672435861083,0,0,29,0
65413373952,0,10.369780631881872,-0.8754687611957581,-0.013475836317356783,1,0.5492669508293753,0,0,56,1
65457512448,0,11.65046278797448,-0.40546507830584244,0.0129111377932893,20,2.018753722092234,0,0,56,0
65468284928,0,10.522070812662768,-1.6025174367042059,-0.0719273743384135,20,1.4584615043454139,0,0,56,1
65481486336,0,10.89975264840229,-2.4849066199856784,-0.3196799603395972,12,14.217089788720736,0,0,25,1
65505710080,0,14.007770172433771,-0.45895383497890163,0,15,2.1503455188105045,0,0,33,0
65544114176,0,10.752529928317538,-0.9995213950208064,-0.2717477488663906,3,1.5541475503917448,0,1,56,0
65620865024,0,11.381677178360274,-1.1856236764949477,-0.00329405798743497,4,1.1476559841550986,0,0,56,0
65647775744,0,12.528048801981742,0.13005318639906907,-0.11018359562371505,2,0.6133944326633114,0,0,56,1
65669480448,0,9.718941257220617,-2.4849066199856784,0.26703787244388016,20,14.913580729166666,0,1,26,0
65685352448,0,11.42603533063041,-2.4849066199856784,0.027835008350407968,9,11.592628747190334,0,0,43,0
65690148864,0,12.730812176623568,0.3375538844494666,1.972364812141143e-4,22,5.037402226911117,0,0,56,0
65695916032,0,14.574866738634555,1.754019122905317,-5.494286567830443e-4,2,1.304079284154764,0,0,55,1
65708982272,0,13.737637120721379,-1.208613206060911,0.03708582027637565,10,1.3040129212317237,0,0,26,1
65713848320,0,10.503645938821473,-1.8489178164510498,-0.10598516128326992,13,10.901409228748127,0,0,28,0
65723432960,0,15.151325109517572,2.1995366818549007,1.392628863673116e-4,18,2.466436112528706,0,0,55,0
65729437696,0,11.572939900660968,-1.8787708570548929,0.023404255915961677,15,8.51936853422268,0,1,33,0
65738764288,0,12.805946468990868,-1.791759439425733,0,17,1.597529296875,0,0,33,1
65773629440,0,5.640066640192739,-2.4849066199856784,-1,3,0.368234225544025,0,0,56,1
65785540608,0,9.648356300054077,-1.843052776163952,-0.5564053960223735,2,0.2690344517424943,0,0,56,0
65789489152,0,9.395128042311937,-2.0794415416798357,-0.6096059120298748,5,2.102077696265244,0,0,56,0
65813352448,1,9.250984538185921,-2.4849066199856784,0.003200568979101284,0,NA,0,0,56,1
65827094528,0,11.73470514914033,-0.780158535875159,0.12651317173349952,8,3.429116137175174,0,0,56,0
65845223424,0,11.183392114126965,0.3156951113139143,-1,21,33.65872872845258,0,0,26,1
65853833216,0,8.430585745619508,-2.4849066199856784,0.01050080792110375,19,0.32972972118302446,0,0,55,0
65858576384,0,13.235427518794104,-0.39510233090431185,0,9,2.742939080399635,0,0,30,1
65877204992,0,13.26463423503522,-0.7213180711505606,0.012162683637874466,3,8.612956516149957,0,0,27,1
65904906240,0,8.692079787942124,-2.4849066199856784,0.06840795933222146,5,1.1633714770412724,0,1,56,0
65914658816,0,11.196081560432157,-2.4849066199856784,0.0036099245526828414,7,1.2078104523087398,0,0,56,1
65919856640,0,9.666357731738374,-2.4849066199856784,-0.11666666872982694,18,0.8126373728661502,0,0,56,0
65938853888,0,12.882601011018146,0.006920416536316431,0.0012803615204790883,10,6.15069190987761,0,0,56,0
65994686464,0,10.028650666767707,-2.1365999204582296,-0.24444445066763704,11,0.15358931587493943,0,1,56,0
66038251520,0,12.511935626591177,-1.8787708570548929,0.07692202961922674,9,2.287664860885405,0,0,33,1
66043645952,0,13.114517869231925,-1.1856236764949477,0.024450334545661617,13,7.648432880128561,0,0,28,0
66053050368,0,9.776285307285809,-1.9252908959123751,0.056782333685154604,3,1.135899442633297,0,1,56,0
66095443968,0,13.239955394817889,0.4054651081081644,0.02082373080480594,6,1.3049490271874626,0,0,56,0
66103181312,0,12.348086466283819,0.08004274435331715,0.0065552698874853125,1,0.9186103490540015,1,0,28,1
66108350464,0,10.619609502898804,-2.11718184673782,-0.27083523215580096,1,0.14932802060971725,0,1,56,0
66126409728,0,9.879118913339616,-0.5389965347924845,-0.06774193596805758,0,0.16947685814852648,1,0,56,1
66135965696,0,12.692662471881102,-0.5509726802893508,0.018555410781731584,7,0.9460036525634962,0,1,56,0
66168569856,0,9.257365307170295,-2.4849066199856784,0.1611307451935552,1,1.281106048877568,0,0,56,0
66196451328,0,10.267616143046231,-1.4434527398982842,0.030494080698791528,10,15.041666680971781,0,0,56,0
66219671552,0,10.149189581036785,-1.3862943611198906,-0.5341830487708934,21,0.006739679614105001,0,1,56,1
66225864704,0,11.489429394050768,-0.7503056224491389,-0.02142342406346249,16,4.724918879833997,0,0,55,1
66235305984,0,9.297197399489441,-2.4849066199856784,0.007809847613098001,2,1.4455370494379771,0,1,56,0
66256244736,0,11.691412531054805,-0.5154660255009657,0.01468583438472043,7,2.2598083011128356,0,0,56,0
66265235456,0,9.921109111241297,-2.4849066199856784,-0.09788938115210413,16,4.215447260130266,0,0,56,0
66301210624,0,15.56159574112893,2.9014979270343786,0.00418628764827524,11,0.2136145803571648,1,0,27,0
66305114112,0,10.372101300328344,-1.791759439425733,-0.6972647678868429,7,7.268912672168818,0,0,56,1
66315509760,1,9.091723651498818,-1.865867404701996,-1,7,0.16234969504787733,0,1,56,0
66336923648,0,8.758249411159365,-2.4048638779248486,-0.3515716102432381,1,7.379084638561127,0,1,56,0
66344804352,0,14.504080591852198,1.8089716501869535,0.0018677888854998009,15,1.6284140343123135,0,0,56,1
66350555136,0,8.2810019361608,-2.4849066199856784,1,3,4.179543661412728,0,0,56,0
66356969472,0,8.948494503391762,-2.4849066199856784,-0.07507218302989814,15,0.6911743075825846,0,1,26,0
66374168576,0,11.750366320985263,-1.2562411747208215,0,13,1.8877709240447467,0,0,26,1
66409410560,0,10.554171683308242,-1.3862943611198906,0.012945609725511223,22,6.144989598242619,0,0,56,1
66423930880,1,12.357027756210682,-0.8922758879982247,0.021258299666209606,6,2.343434271694215,0,1,33,1
66445344768,0,7.344814781711942,-2.367123614131617,1,13,0.11834552703276333,0,1,56,0
66457223168,0,12.301652178260287,-0.4883527502532968,0.002339437141507263,19,1.2987975370810803,0,0,28,1
66475114496,1,4.01738355160355,-2.4849066199856784,-1,0,1.064935131642405,0,1,56,1
66522845184,0,12.382776630354323,0.7795796984809701,0.033474554660233406,10,1.3496429035320667,0,0,56,1
66597826560,0,11.077688171699753,-1.0986122588657878,-0.11670101353105183,21,2.548411446736884,0,0,56,0
66613284864,0,11.253626848161844,-1.3322271147529225,0.002016032316290323,1,1.7510730058942356,0,0,56,0
66644164608,0,10.115457820808393,-2.3307559529308435,0.003295880171958301,1,1.5355521726751575,0,1,56,0
66672844800,0,12.03596506847325,-0.6781093174293499,-1,22,0.5349517768297253,0,0,56,1
66691284992,0,10.528236899382776,-2.261763050790076,0.014772953374466774,14,0.8608924082049014,0,0,33,1
66710188032,0,10.276837497340157,-2.4849066199856784,-0.08031616322055635,13,0.1723044358055824,0,1,56,0
66780377088,0,10.98905213314056,-1.1856236764949477,0.13033145681628563,0,1.2780796662831204,0,1,55,1
66791092224,0,8.557837357625976,-2.4849066199856784,0.0945945974456083,2,2.9545454184940616,0,0,56,1
66810077184,0,7.600902459542082,-1.791759439425733,-1,18,0.17373646316773922,0,0,56,1
66837667840,0,12.246734627249063,-1.5686158702301305,4.0895433650243415e-4,5,1.1287531423027317,0,0,56,0
66842492928,0,12.343109478709327,0.20633640066988507,-0.2685085042235524,4,0.02789196586445308,0,0,56,0
66849353728,0,9.599374946041884,-2.4849066199856784,0.01204819222288427,2,0.7612903122916806,0,0,56,1
66884796416,0,10.139291327076725,-1.8787708570548929,-0.5197483916053599,1,0.1995046937440907,0,0,56,0
66925162496,0,10.128703018452114,-2.0253742953128677,0.15286812749618994,7,0.767343098898669,0,0,56,0
66929221632,0,9.904783002141336,-1.8787708570548929,-0.19530238585255794,6,1.0782123069611982,0,0,56,0
66979954688,0,10.78334475843962,-1.925290793732986,-0.15625721112321428,19,0.8729294956617054,0,0,28,1
66988531712,0,11.603747462937717,-0.5389965347924845,0.004971759232109586,13,1.433718368710969,0,0,55,0
67011170304,0,9.89754404593525,-1.9740809783382949,-0.2997391819629584,1,0.15700483837900897,0,1,56,0
67016511488,1,9.006000425913195,-2.197224569885639,-0.4129940934985717,1,0.18474456903304018,0,0,56,1
67040399360,0,13.782218023386234,1.036539850629926,-0.032922473177816436,5,0.28895693559658364,0,0,56,1
67059585024,0,8.368950998613418,-2.4849066199856784,0.08161511275822966,5,631.5000178635123,0,0,55,0
67074854912,0,13.176395492795242,-1.4434527398982842,0.00785992467061212,2,1.882116395578142,0,0,33,0
67086016512,0,7.006426835163401,-2.4849066199856784,-1,20,0.9046950056443607,0,0,28,0
67094065152,0,12.273662074318642,-2.4849066199856784,0.017810163070209592,2,1.4533182547806678,0,0,26,1
67104968704,1,10.62592385395259,-2.0794415416798357,0.03776638599360644,1,1.6600433077256624,1,0,56,0
67111514112,0,9.059086679975616,-2.4849066199856784,-0.10771219537575628,3,0.1620498625917716,0,0,56,0
67122757632,0,10.69093428164599,-2.4849066199856784,0.1774519751929817,11,0.7584969707108138,0,0,33,0
67133452288,0,12.248209325472708,-1.0986122588657878,0.002290320269950117,8,0.985379940650743,0,0,28,0
67149946880,0,12.19643376226592,-2.4849066199856784,0.18471635923189755,5,3.57122074996989,0,0,28,0
67264462848,0,12.821558577365865,0.18924193386788374,0.017562292946476547,3,0.17726674216481966,0,0,56,0
67290918912,0,14.347456029346016,2.3826277713237567,0.023015415030893837,21,2.2868871545363527,0,0,26,0
67305213952,0,9.114807921377786,-2.4849066199856784,-0.6295843611415123,12,0.17067669307086153,0,0,32,0
67310219264,0,11.178022387200066,-0.8754687611957581,-0.2777490208540479,12,0.14005234674862946,0,0,56,0
67326480384,0,11.140196448402845,-0.4534742960265151,0.002258185872702699,3,0.865407844999493,1,0,55,0
67340824576,0,10.395922880102935,-2.4849066199856784,0.2662969570785395,18,8.781570235764727,0,1,26,0
67359821824,0,8.652112499834418,-2.4849066199856784,0.6472491812732212,19,33.48304923667134,0,0,33,0
67369332736,0,14.009595981678471,1.2245921304541532,0.002299944431969095,2,1.0216191319746015,1,0,55,1
